;OTIMIZADOR;MODELO;SEED;Strong_predictor;Weight_g;Fitness
0;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.347;0.366
1;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.885;0.324
2;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.885;0.324
3;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.885;0.324
4;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.885;0.324
5;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.885;0.324
6;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
7;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
8;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
9;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
10;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
11;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
12;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
13;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
14;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.96;0.324
15;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
16;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
17;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
18;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
19;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
20;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
21;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
22;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
23;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
24;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
25;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
26;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
27;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
28;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
29;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
30;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
31;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
32;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
33;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
34;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
35;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
36;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
37;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
38;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
39;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
40;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
41;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
42;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
43;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
44;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
45;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
46;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
47;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
48;COA;WSB-LOCAL-LONDRINA - CENTRO;1000;XGBoost;-0.931;0.324
