;OTIMIZADOR;MODELO;SEED;Strong_predictor;Weight_g;Fitness
0;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.347;0.19
1;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
2;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
3;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
4;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
5;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
6;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
7;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
8;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
9;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
10;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
11;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
12;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
13;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
14;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
15;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
16;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
17;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
18;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
19;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
20;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
21;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
22;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
23;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
24;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
25;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
26;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
27;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
28;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
29;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
30;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
31;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
32;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
33;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
34;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
35;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
36;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
37;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
38;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
39;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
40;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
41;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
42;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
43;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
44;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
45;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
46;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
47;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
48;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
49;COA;WSB-LOCAL-CAMPO LARGO;1000;XGBoost;-0.885;0.183
