;MAPE;RRMSE
ESN;0.20818421436427517;0.2500624630985947
MLP;0.20966860382340283;0.20984421232121522
RF;0.18171636158780424;0.19875255978787723
XGBoost;0.2216357948422916;0.24206612456805024
WSB;0.197387692725579;0.21446657196023294
