DATA;ESN;MLP;RF;XGBoost;WSB
2024-05-31;23095.038212365893;15516.589086464008;16717.833156690802;13844.592;13844.591185450554
2024-06-30;44842.85928249277;18326.44834228657;14298.808385606766;15157.354;15349.89923021108
2024-07-31;107005.64711999251;15044.04680500681;12134.110147200294;13681.513;13650.701060266101
2024-08-31;538763.8945105466;10819.344775327803;14985.714743867242;11586.322;12244.42598628091
2024-09-30;530181.6564127436;10688.638249910064;19260.376363266365;18594.086;16181.033806411771
2024-10-31;541598.5504423812;9760.700569375553;17845.62373315138;18089.918;14517.621480667187
