;MAPE;RRMSE
ESN;0.46128272443109614;0.6265079922807255
MLP;0.5690700954099216;0.5078217234983372
RF;0.4639912565163766;0.40264924287039894
XGBoost;0.34115637157146006;0.35099887641405686
WSB;0.37174414026857644;0.37374615394329463
