DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL;WSB-GLOBAL
2024-05-31;9510.63254229229;10036.995646825251;10141.910995670994;9090.149;9090.149588942528;9090.149588942528
2024-06-30;8651.99807581536;8332.654934054519;4207.192128612128;6553.7163;6841.922891958735;6841.922891958735
2024-07-31;7190.174296937701;6516.57982679091;4184.761176231176;6511.1455;6612.902331798192;6612.902331798192
2024-08-31;9777.074440063114;9675.281787064567;9798.10159707395;10217.748;10025.896413714838;10025.896413714838
2024-09-30;7939.261208765446;9311.524021528936;8714.082141377141;7408.3027;8184.806185994591;8184.806185994591
2024-10-31;7545.17544195825;9503.311094746308;9882.818543493542;8066.442;9275.564911964899;9275.564911964899
