;MAPE;RRMSE
ESN;0.9765313884271825;1.9776728014195
MLP;0.33688705845718053;0.34292339112803727
RF;0.3828391035374937;0.42633037417600195
XGBoost;0.25883854727705446;0.25146094198894975
WSB;0.2410997390813243;0.2562793543553268
