DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-05-31;12337.119432379297;20854.023215807978;18346.70190192361;13844.592;13844.591185450554
2024-06-30;10293.189084109506;17005.113288085857;14554.522694279403;15157.354;15058.69011072742
2024-07-31;14626.215993347769;14852.863008710647;13791.531730798442;13681.513;14027.839905682562
2024-08-31;25431.90012980493;18735.507231325235;14598.882945417155;11586.322;15096.572056979518
2024-09-30;43802.70460664315;21606.18415354877;18061.418492517114;18594.086;19405.686576504566
2024-10-31;19420.672994895704;24033.007115605214;17101.631101175513;18089.918;19178.919194019236
