;MAPE;RRMSE
ESN;0.300653156532131;0.33280416910356625
MLP;0.28315608598148384;0.27697676629347406
RF;0.33332506109314597;0.31941793819004205
XGBoost;0.26649770788383714;0.2844368769415585
WSB;0.25814453081393723;0.2633575442347367
