;MAPE;RRMSE
ESN;0.40037835237156916;0.3668508126592544
MLP;0.34510008301906137;0.32903770164385526
RF;0.3341843305067822;0.3022194358654826
XGBoost;0.3318616373211378;0.3110142771217175
WSB-LOCAL;0.3107348124922031;0.28904306149591885
WSB-GLOBAL;0.3107348124922031;0.28904306149591885
