;MAPE;RRMSE
ESN;0.4603748820559366;0.46805623258619394
MLP;0.2637459751980749;0.26745821488526506
RF;0.2473911031077344;0.28033973864410733
XGBoost;0.17911331789128315;0.23319709991016674
WSB;0.14495484009327278;0.1834173089769295
