;MAPE;RRMSE
ESN;0.3653128499846366;0.3615063199332575
MLP;0.6136964270377213;0.4589863669053597
RF;0.47088194631188096;0.3944204777887179
XGBoost;0.5732031648184263;0.448104157534482
WSB;0.5609927457323928;0.4342207997435072
