DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-05-31;6979.627084484879;13586.122893339305;11542.39997292697;10292.483;10292.48399195075
2024-06-30;4119.82950205496;12076.876795149861;7837.578845876345;6371.423;6615.781896430236
2024-07-31;5846.253505842428;6112.236835311606;8382.761042568542;5681.944;5781.044230435838
2024-08-31;10849.233833844424;11212.323755373294;9910.148727198726;11461.641;11155.437297848344
2024-09-30;10846.131117959205;14510.178982107658;9449.931018611018;10743.973;10812.0780749052
2024-10-31;12183.500068620928;16098.484751234731;13963.266603027176;11742.452;13593.130763668476
