;MAPE;RRMSE
ESN;0.3042727835937519;0.27125185715522754
MLP;0.3198168387538584;0.32404538346929934
RF;0.32947002900854766;0.29972904157105723
XGBoost;0.3318616373211378;0.3110142771217175
WSB;0.31033004532075587;0.28475302391205626
