DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL;WSB-GLOBAL
2024-05-31;19909.44816010606;17775.241354041522;14639.496590909092;13729.804;13729.802989184856;13729.802989184856
2024-06-30;18773.810338254963;15838.916108631438;15101.96823038073;13242.858;13563.258852893745;13563.258852893745
2024-07-31;10260.08766742726;17436.805446799764;14551.23665824916;13451.631;13767.950537863255;13767.950537863255
2024-08-31;16657.42290333775;16747.50524032009;18823.10387877373;19663.926;18386.054952182392;18386.054952182392
2024-09-30;12562.344900930972;15963.694271675304;18099.225787453284;14909.669;15516.085017869573;15516.085017869573
2024-10-31;11220.563766272675;16338.196381497784;18200.383262200765;16240.195;16980.285818538105;16980.285818538105
