DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-05-31;16823.706218323794;22265.473804175337;23185.474332470363;21455.258;21455.258115023375
2024-06-30;23138.95930812692;19309.782197251676;21680.39455146705;15035.226;16130.57038079955
2024-07-31;10300.109395846906;10051.779433277045;18668.927579365085;19788.176;16619.34336786237
2024-08-31;13400.305508457608;13853.438122768759;19410.06518157768;18564.72;16122.954213362189
2024-09-30;27028.606701147623;26414.687112776366;22763.782067099568;23154.328;25506.37997061193
2024-10-31;26970.106775399992;25311.792661004238;25681.419610827772;26217.828;25623.4208388868
