;MAPE;RRMSE
ESN;0.583410698730347;0.9264314942572778
MLP;0.29118924686142067;0.27913943925458556
RF;0.2791975377304537;0.2574123335305323
XGBoost;0.25214813629310723;0.2534852118864546
WSB;0.3002762956303361;0.28303386473124714
