;MAPE;RRMSE
ESN;0.29260799230677487;0.3442289175793307
MLP;0.3504919614861414;0.35312979116027016
RF;0.22734269131750431;0.2289139423669313
XGBoost;0.27787318042242454;0.2702044186162197
WSB-LOCAL;0.24639709363365922;0.24770522922506558
WSB-GLOBAL;0.24639709363365922;0.24770522922506558
