;MAPE;RRMSE
ESN;0.4611654215930463;0.34101179859305225
LSTM;0.8115791811078599;0.5609560820437608
MLP;0.5715410499160316;0.5039672661233603
RF;0.41088969607137876;0.34081443680150875
XGBoost;0.5182675806658746;0.3564432591500906
