;MAPE;RRMSE
ESN;0.5017333348840906;0.4635702049258666
LSTM;0.33366777119748897;0.31455296047075604
MLP;0.37650690989844854;0.34151282653922543
RF;0.32071445590015274;0.2826439830820474
XGBoost;0.3688499675636045;0.34551159208080007
