;MAPE;RRMSE
ESN;0.4307110276943396;0.4425883937567616
LSTM;0.7621123482261439;0.6809801389386888
MLP;0.651336716176253;0.6250413431460266
RF;0.5138223352465835;0.48461571059942243
XGBoost;0.45000734490406247;0.4258788946370489
