;MAPE;RRMSE
ESN;0.6217124395691679;0.5746720319385046
LSTM;0.2920180347659413;0.27407230274779887
MLP;0.31324849789006554;0.30887106761222444
RF;0.29766451026653634;0.2721357216701276
XGBoost;0.2542637593860638;0.24394391073266672
