;MAPE;RRMSE
ESN;0.20441959328288653;0.21691726309338205
LSTM;0.17575158776809943;0.17396348599136832
MLP;0.19955503205522937;0.21683731205409926
RF;0.19044561090155468;0.19364636537487484
XGBoost;0.15061719499632412;0.16390092817629204
