;MAPE;RRMSE
ESN;0.1905285077430295;0.2157371044036233
LSTM;0.21422752408966464;0.26301327813274017
MLP;0.21213176438279455;0.2297167553634962
RF;0.18905431636123807;0.19027216656315135
XGBoost;0.17039916683195788;0.1745433539946702
