;MAPE;RRMSE
ESN;0.33593950990494453;0.42493724404103905
LSTM;0.4459800667812672;0.42192792047285466
MLP;0.40147255235012097;0.42974101080862126
RF;0.46013308405379116;0.48698970898476607
XGBoost;0.4127865179357842;0.4861443514176192
