;MAPE;RRMSE
ESN;0.5518119460689735;0.4687704818345134
LSTM;0.609254235679625;0.44561680460839087
MLP;0.6401187473096605;0.4844508261725709
RF;0.5471789349449917;0.4056395320494089
XGBoost;0.5307947073721507;0.4015722880703026
