;MAPE;RRMSE
ESN;0.5620230632418539;0.4699222821343437
LSTM;0.5334348044649645;0.4270848209810456
MLP;0.49999835278498383;0.41292318167272973
RF;0.43089206523002493;0.3788366227965353
XGBoost;0.35190955806740193;0.33959713070256853
