;MAPE;RRMSE
ESN;0.15652919489193204;0.19567745924304383
LSTM;0.3657436624613943;0.3711711163418738
MLP;0.35586266776916275;0.3673055684253873
RF;0.4812710245406397;0.45817287397613604
XGBoost;0.43781774407224305;0.4321899686566486
