;MAPE;RRMSE
ESN;0.5269259343268772;0.48372709494518257
LSTM;0.30338113139623185;0.28820628792759523
MLP;0.234916032052199;0.26164089617555064
RF;0.2004011066948257;0.24010137610972504
XGBoost;0.20348980090257704;0.2206809009606433
