;MAPE;RRMSE
ESN;0.4536930115736344;0.4598109225686475
LSTM;0.32037404002427927;0.3281227214943705
MLP;0.5462842225870531;0.5286095605860016
RF;0.3828207989749379;0.3664477852718999
XGBoost;0.40177197924635294;0.41345043699107
