;MAPE;RRMSE
ESN;0.48937934692128615;0.4579730604385186
LSTM;0.3245196460782629;0.3006252485343609
MLP;0.3534359941491383;0.3435928836954479
RF;0.31722113824276904;0.3004009300047064
XGBoost;0.31989766709565753;0.3020655192012804
