PERIODO;CONSUMO;CAMPUS;REGIÃO;ORDEM
2023-10-31;32738.0;UMUARAMA;REGIÃO OESTE;96
2023-11-30;35321.0;UMUARAMA;REGIÃO OESTE;97
2023-12-31;29155.0;UMUARAMA;REGIÃO OESTE;98
2024-01-31;16471.0;UMUARAMA;REGIÃO OESTE;99
2024-02-29;35660.0;UMUARAMA;REGIÃO OESTE;100
2024-03-31;41304.0;UMUARAMA;REGIÃO OESTE;101
2024-04-30;30155.0;UMUARAMA;REGIÃO OESTE;102
2024-05-31;12432.0;UMUARAMA;REGIÃO OESTE;103
2024-06-30;7841.0;UMUARAMA;REGIÃO OESTE;104
2024-07-31;12402.0;UMUARAMA;REGIÃO OESTE;105
2024-08-31;20164.0;UMUARAMA;REGIÃO OESTE;106
2024-09-30;28088.0;UMUARAMA;REGIÃO OESTE;107
2024-10-31;33256.0;UMUARAMA;REGIÃO OESTE;108
