PERIODO;CONSUMO;CAMPUS;REGIÃO;ORDEM
2017-10-31;3588.0;UNIÃO DA VITÓRIA;REGIÃO SUL;1
2017-11-30;3534.0;UNIÃO DA VITÓRIA;REGIÃO SUL;2
2017-12-31;2995.0;UNIÃO DA VITÓRIA;REGIÃO SUL;3
2018-01-31;2760.0;UNIÃO DA VITÓRIA;REGIÃO SUL;4
2018-02-28;3155.0;UNIÃO DA VITÓRIA;REGIÃO SUL;5
2018-03-31;3978.0;UNIÃO DA VITÓRIA;REGIÃO SUL;6
2018-04-30;4087.0;UNIÃO DA VITÓRIA;REGIÃO SUL;7
2018-05-31;4199.0;UNIÃO DA VITÓRIA;REGIÃO SUL;8
2018-06-30;4079.0;UNIÃO DA VITÓRIA;REGIÃO SUL;9
2018-07-31;4194.0;UNIÃO DA VITÓRIA;REGIÃO SUL;10
2018-08-31;4622.0;UNIÃO DA VITÓRIA;REGIÃO SUL;11
2018-09-30;4963.0;UNIÃO DA VITÓRIA;REGIÃO SUL;12
2018-10-31;4646.0;UNIÃO DA VITÓRIA;REGIÃO SUL;13
2018-11-30;4473.0;UNIÃO DA VITÓRIA;REGIÃO SUL;14
2018-12-31;3792.0;UNIÃO DA VITÓRIA;REGIÃO SUL;15
2019-01-31;3178.0;UNIÃO DA VITÓRIA;REGIÃO SUL;16
2019-02-28;3753.0;UNIÃO DA VITÓRIA;REGIÃO SUL;17
2019-03-31;5536.0;UNIÃO DA VITÓRIA;REGIÃO SUL;18
2019-04-30;5683.0;UNIÃO DA VITÓRIA;REGIÃO SUL;19
2019-05-31;5953.0;UNIÃO DA VITÓRIA;REGIÃO SUL;20
2019-06-30;5304.0;UNIÃO DA VITÓRIA;REGIÃO SUL;21
2019-07-31;4702.0;UNIÃO DA VITÓRIA;REGIÃO SUL;22
2019-08-31;5162.0;UNIÃO DA VITÓRIA;REGIÃO SUL;23
2019-09-30;5519.0;UNIÃO DA VITÓRIA;REGIÃO SUL;24
2019-10-31;5317.0;UNIÃO DA VITÓRIA;REGIÃO SUL;25
2019-11-30;5149.0;UNIÃO DA VITÓRIA;REGIÃO SUL;26
2019-12-31;3825.0;UNIÃO DA VITÓRIA;REGIÃO SUL;27
2020-01-31;3038.0;UNIÃO DA VITÓRIA;REGIÃO SUL;28
2020-02-29;4395.0;UNIÃO DA VITÓRIA;REGIÃO SUL;29
2020-03-31;4082.0;UNIÃO DA VITÓRIA;REGIÃO SUL;30
2020-04-30;3150.0;UNIÃO DA VITÓRIA;REGIÃO SUL;31
2020-05-31;2993.0;UNIÃO DA VITÓRIA;REGIÃO SUL;32
2020-06-30;2425.0;UNIÃO DA VITÓRIA;REGIÃO SUL;33
2020-07-31;2464.0;UNIÃO DA VITÓRIA;REGIÃO SUL;34
2020-08-31;2448.0;UNIÃO DA VITÓRIA;REGIÃO SUL;35
2020-09-30;2278.0;UNIÃO DA VITÓRIA;REGIÃO SUL;36
2020-10-31;2406.0;UNIÃO DA VITÓRIA;REGIÃO SUL;37
2020-11-30;2255.0;UNIÃO DA VITÓRIA;REGIÃO SUL;38
2020-12-31;2389.0;UNIÃO DA VITÓRIA;REGIÃO SUL;39
2021-01-31;2501.0;UNIÃO DA VITÓRIA;REGIÃO SUL;40
2021-02-28;2296.0;UNIÃO DA VITÓRIA;REGIÃO SUL;41
2021-03-31;2398.0;UNIÃO DA VITÓRIA;REGIÃO SUL;42
2021-04-30;2334.0;UNIÃO DA VITÓRIA;REGIÃO SUL;43
2021-05-31;2491.0;UNIÃO DA VITÓRIA;REGIÃO SUL;44
2021-06-30;2980.0;UNIÃO DA VITÓRIA;REGIÃO SUL;45
2021-07-31;2861.0;UNIÃO DA VITÓRIA;REGIÃO SUL;46
2021-08-31;2687.0;UNIÃO DA VITÓRIA;REGIÃO SUL;47
2021-09-30;3156.0;UNIÃO DA VITÓRIA;REGIÃO SUL;48
2021-10-31;3586.0;UNIÃO DA VITÓRIA;REGIÃO SUL;49
2021-11-30;5196.0;UNIÃO DA VITÓRIA;REGIÃO SUL;50
2021-12-31;4902.0;UNIÃO DA VITÓRIA;REGIÃO SUL;51
2022-01-31;3586.0;UNIÃO DA VITÓRIA;REGIÃO SUL;52
2022-02-28;5244.0;UNIÃO DA VITÓRIA;REGIÃO SUL;53
2022-03-31;6269.0;UNIÃO DA VITÓRIA;REGIÃO SUL;54
2022-04-30;5791.0;UNIÃO DA VITÓRIA;REGIÃO SUL;55
2022-05-31;7813.0;UNIÃO DA VITÓRIA;REGIÃO SUL;56
2022-06-30;6976.0;UNIÃO DA VITÓRIA;REGIÃO SUL;57
2022-07-31;5594.0;UNIÃO DA VITÓRIA;REGIÃO SUL;58
2022-08-31;7439.0;UNIÃO DA VITÓRIA;REGIÃO SUL;59
2022-09-30;7806.0;UNIÃO DA VITÓRIA;REGIÃO SUL;60
