PERIODO;CONSUMO;CAMPUS;REGIÃO;ORDEM
2017-11-30;2855.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;1
2017-12-31;2401.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;2
2018-01-31;2383.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;3
2018-02-28;2679.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;4
2018-03-31;3194.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;5
2018-04-30;3044.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;6
2018-05-31;3123.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;7
2018-06-30;3153.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;8
2018-07-31;2918.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;9
2018-08-31;3230.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;10
2018-09-30;3141.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;11
2018-10-31;3109.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;12
2018-11-30;2979.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;13
2018-12-31;2279.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;14
2019-01-31;2128.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;15
2019-02-28;2563.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;16
2019-03-31;3212.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;17
2019-04-30;3263.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;18
2019-05-31;3724.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;19
2019-06-30;3606.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;20
2019-07-31;3265.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;21
2019-08-31;3800.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;22
2019-09-30;3755.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;23
2019-10-31;3572.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;24
2019-11-30;3688.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;25
2019-12-31;3118.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;26
2020-01-31;2923.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;27
2020-02-29;3251.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;28
2020-03-31;3057.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;29
2020-04-30;2267.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;30
2020-05-31;2036.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;31
2020-06-30;1947.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;32
2020-07-31;1974.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;33
2020-08-31;2881.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;34
2020-09-30;877.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;35
2020-10-31;2017.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;36
2020-11-30;1909.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;37
2020-12-31;1885.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;38
2021-01-31;1912.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;39
2021-02-28;1832.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;40
2021-03-31;2003.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;41
2021-04-30;1665.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;42
2021-05-31;1639.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;43
2021-06-30;1669.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;44
2021-07-31;1666.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;45
2021-08-31;1890.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;46
2021-09-30;2065.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;47
2021-10-31;2006.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;48
2021-11-30;2832.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;49
2021-12-31;3434.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;50
2022-01-31;3618.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;51
2022-02-28;3869.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;52
2022-03-31;4267.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;53
2022-04-30;4308.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;54
2022-05-31;4812.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;55
2022-06-30;4166.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;56
2022-07-31;2915.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;57
2022-08-31;3270.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;58
2022-09-30;2508.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;59
2022-10-31;2753.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;60
2022-11-30;3004.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;61
2022-12-31;2583.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;62
2023-01-31;1735.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;63
2023-02-28;2686.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;64
2023-03-31;4375.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;65
2023-04-30;3099.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;66
2023-05-31;3457.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;67
2023-06-30;2996.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;68
2023-07-31;2403.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;69
2023-08-31;3953.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;70
2023-09-30;3471.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;71
2023-10-31;3204.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;72
2023-11-30;2572.0;QUEDAS DO IGUAÇU;REGIÃO OESTE;73
