PERIODO;CONSUMO;CAMPUS;REGIÃO;ORDEM
2023-07-31;2356.0;BARRACÃO;REGIÃO SUL;100
2023-08-31;2883.0;BARRACÃO;REGIÃO SUL;101
2023-09-30;3150.0;BARRACÃO;REGIÃO SUL;102
2023-10-31;3937.0;BARRACÃO;REGIÃO SUL;103
2023-11-30;4530.0;BARRACÃO;REGIÃO SUL;104
2023-12-31;3906.0;BARRACÃO;REGIÃO SUL;105
2024-01-31;3100.0;BARRACÃO;REGIÃO SUL;106
2024-02-29;6293.0;BARRACÃO;REGIÃO SUL;107
2024-03-31;7254.0;BARRACÃO;REGIÃO SUL;108
2024-04-30;5820.0;BARRACÃO;REGIÃO SUL;109
2024-05-31;3007.0;BARRACÃO;REGIÃO SUL;110
2024-06-30;2370.0;BARRACÃO;REGIÃO SUL;111
2024-07-31;3844.0;BARRACÃO;REGIÃO SUL;112
2024-08-31;3627.0;BARRACÃO;REGIÃO SUL;113
2024-09-30;3900.0;BARRACÃO;REGIÃO SUL;114
2024-10-31;4991.0;BARRACÃO;REGIÃO SUL;115
