PERIODO;CONSUMO;CAMPUS;REGIÃO;ORDEM
2023-04-30;8962.0;IRATI;REGIÃO CENTRAL;99
2023-05-31;9977.0;IRATI;REGIÃO CENTRAL;100
2023-06-30;10841.0;IRATI;REGIÃO CENTRAL;101
2023-07-31;7712.0;IRATI;REGIÃO CENTRAL;102
2023-08-31;10498.0;IRATI;REGIÃO CENTRAL;103
2023-09-30;10622.0;IRATI;REGIÃO CENTRAL;104
2023-10-31;10346.0;IRATI;REGIÃO CENTRAL;105
2023-11-30;10647.0;IRATI;REGIÃO CENTRAL;106
2023-12-31;9936.0;IRATI;REGIÃO CENTRAL;107
2024-01-31;6800.0;IRATI;REGIÃO CENTRAL;108
2024-02-29;12128.0;IRATI;REGIÃO CENTRAL;109
2024-03-31;13627.0;IRATI;REGIÃO CENTRAL;110
2024-04-30;12144.0;IRATI;REGIÃO CENTRAL;111
2024-05-31;6393.0;IRATI;REGIÃO CENTRAL;112
2024-06-30;5662.0;IRATI;REGIÃO CENTRAL;113
2024-07-31;10532.0;IRATI;REGIÃO CENTRAL;114
2024-08-31;11803.0;IRATI;REGIÃO CENTRAL;115
2024-09-30;11938.0;IRATI;REGIÃO CENTRAL;116
2024-10-31;12663.0;IRATI;REGIÃO CENTRAL;117
