DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL;WSB-GLOBAL
2024-08-31;22859.475075839957;17614.147986040683;19890.090763591656;18402.596;22774.794340633012;22774.794340633012
2024-09-30;20978.954183656195;15474.007828812588;24042.708543106306;22724.479;21024.642333815806;21024.642333815806
2024-10-31;22434.144780365383;18263.598040938286;26554.941322158273;27720.312;22523.510938538668;22523.510938538668
