DATA;ESN;MLP;RF;XGBoost;WSB-GLOBAL
2024-08-31;5827.807861646839;4479.311717819607;5631.619569646336;6672.4126;5778.760788646713
2024-09-30;5466.299778779067;4168.976228392273;6114.10730962842;6915.8115;5628.251661491406
2024-10-31;6674.638997391112;5442.383173180486;7321.392652090873;7273.9976;6830.403036106126
