;MAPE;RRMSE
ESN;0.16916489513706298;0.1778528087040022
MLP;0.20148771580251;0.27481725165908727
RF;0.09192189562280102;0.10199353431341579
XGBoost;0.10685684057918717;0.10490017167882495
WSB-LOCAL;0.14045062007968198;0.1475035832951476
WSB-GLOBAL;0.14045062007968198;0.1475035832951476
