;MAPE;RRMSE
ESN;0.14503838409521766;0.16956577823376623
MLP;0.32705236137797256;0.33057886336750236
RF;0.12374010895182101;0.16632777044505628
XGBoost;0.16364761735837383;0.18152842727409188
WSB;0.14176439236388808;0.17246951266355953
