DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL;WSB-GLOBAL
2024-08-31;6420.340064811271;4252.170817832291;5959.517870031016;4912.9976;6415.81803832196;6415.81803832196
2024-09-30;4337.176990707174;3413.732078610613;5082.396417722191;5602.569;4340.192907477553;4340.192907477553
2024-10-31;6767.80618997438;4954.699903600407;6891.755203078521;6622.09;6767.7735388635665;6767.7735388635665
