;MAPE;RRMSE
ESN;0.3207826446602538;0.33502069858588046
MLP;0.41546869626362604;0.5202797679057822
RF;0.20447477930293148;0.24168060189690146
XGBoost;0.21068889991782336;0.31025226143183
WSB;0.23218768370055343;0.3080801449049759
