DATA;ESN;MLP;RF;XGBoost;WSB
2024-08-31;25979.776551006955;13596.657374941055;17573.01378521808;15693.723;12499.591473993227
2024-09-30;25093.44868362785;13643.670879595906;20544.985231875286;23507.42;21101.899699598267
2024-10-31;30397.06972551813;16614.886033670573;22040.012021597053;20438.262;18479.42835805004
