;MAPE;RRMSE
ESN;0.3320126348114146;0.3446940578900544
MLP;0.38227885926501165;0.4851421581365158
RF;0.2612587190326154;0.2915089132407753
XGBoost;0.17709764399874425;0.27873795597214024
WSB;0.2520294004949702;0.30936536319368535
