DATA;ESN;MLP;RF;XGBoost;WSB-GLOBAL
2024-08-31;20407.271525570115;16748.178364016865;18130.365707572186;21325.676;19844.30656207013
2024-09-30;19871.004857786986;16492.76142512207;25587.823141040237;24351.123;21131.601098165636
2024-10-31;23674.457982442615;18931.870451439543;27255.806069570503;27188.67;24551.646548728655
