DATA;ESN;MLP;RF;XGBoost;WSB-GLOBAL
2024-08-31;19809.541884474525;13903.98113633796;17299.140833533806;16038.469;19806.71357971359
2024-09-30;14451.86751538347;12186.308316097662;15543.195636187962;14959.265;14452.467037711496
2024-10-31;20348.684689366077;17122.736272457347;21752.836138541417;20584.094;20349.299524768994
