DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL;WSB-GLOBAL
2024-08-31;20407.271525570115;16748.178364016865;18130.365707572186;21325.676;18155.41167157016;18155.41167157016
2024-09-30;19871.004857786986;16492.76142512207;25587.823141040237;24351.123;24913.389819301585;24913.389819301585
2024-10-31;23674.457982442615;18931.870451439543;27255.806069570503;27188.67;27183.212247586776;27183.212247586776
