;MAPE;RRMSE
ESN;0.18412601044981414;0.2149252089377772
MLP;0.34233231248015256;0.3463737124130363
RF;0.21982779435575225;0.24701248138728668
XGBoost;0.2446641236916899;0.2480210686249196
WSB-LOCAL;0.25897469642566906;0.265137809223364
WSB-GLOBAL;0.25897469642566906;0.265137809223364
