;MAPE;RRMSE
ESN;0.3952633417901105;0.3652559840176951
LSTM;0.3993501389220633;0.3830847636908198
MLP;0.35146917393882543;0.3699799618672717
RF;0.32470480546816144;0.3364338518526091
XGBoost;0.319116540077879;0.28846059796517426
