;MAPE;RRMSE
ESN;0.4681716689326134;0.39172039690243854
LSTM;0.5475350655309771;0.6395187976775794
MLP;0.4778583085594317;0.41816396888046015
RF;0.6406855828721874;0.519977552237302
XGBoost;0.6201681086228218;0.4919725450542878
