;MAPE;RRMSE
ESN;0.37520748413609883;0.3476722574399246
LSTM;0.40784687011078136;0.3951944632632824
MLP;0.31906728886635444;0.29994210833860246
RF;0.3197093682504703;0.3148889450162139
XGBoost;0.254265038272579;0.2572630224478275
