;MAPE;RRMSE
ESN;0.2864018607611131;0.301452642360353
LSTM;0.435240795363346;0.5427755574553832
MLP;0.282847019570951;0.2947919728777399
RF;0.23469942348414408;0.24822022859070747
XGBoost;0.23501088928926836;0.24440073595204115
