;Units;Epochs;Batch Size;Activation;Fitness
0;175;32;183;softplus;1028.4553
1;39;294;76;softplus;20.676601
2;48;46;114;softmax;0.7222292
3;301;316;56;sigmoid;0.3651373
4;301;316;56;sigmoid;0.3651373
5;301;316;56;sigmoid;0.3651373
6;301;316;56;sigmoid;0.3651373
7;301;316;56;sigmoid;0.3651373
8;301;316;56;sigmoid;0.3651373
9;301;316;56;sigmoid;0.3651373
10;301;316;56;sigmoid;0.3651373
11;301;316;56;sigmoid;0.3651373
12;301;316;56;sigmoid;0.3651373
13;301;316;56;sigmoid;0.3651373
14;301;316;56;sigmoid;0.3651373
15;301;316;56;sigmoid;0.3651373
16;301;316;56;sigmoid;0.3651373
17;301;316;56;sigmoid;0.3651373
18;301;316;56;sigmoid;0.3651373
19;301;316;56;sigmoid;0.3651373
20;301;316;56;sigmoid;0.3651373
21;301;316;56;sigmoid;0.3651373
22;301;316;56;sigmoid;0.3651373
23;301;316;56;sigmoid;0.3651373
24;301;316;56;sigmoid;0.3651373
25;301;316;56;sigmoid;0.3651373
26;301;316;56;sigmoid;0.3651373
27;301;316;56;sigmoid;0.3651373
28;301;316;56;sigmoid;0.3651373
29;301;316;56;sigmoid;0.3651373
30;301;316;56;sigmoid;0.3651373
31;301;316;56;sigmoid;0.3651373
32;301;316;56;sigmoid;0.3651373
33;359;282;190;sigmoid;0.3600131
34;359;282;190;sigmoid;0.3600131
35;359;282;190;sigmoid;0.3600131
36;359;282;190;sigmoid;0.3600131
37;359;282;190;sigmoid;0.3600131
38;359;282;190;sigmoid;0.3600131
39;359;282;190;sigmoid;0.3600131
40;359;282;190;sigmoid;0.3600131
41;359;282;190;sigmoid;0.3600131
42;359;282;190;sigmoid;0.3600131
43;359;282;190;sigmoid;0.3600131
44;359;282;190;sigmoid;0.3600131
45;359;282;190;sigmoid;0.3600131
46;359;282;190;sigmoid;0.3600131
47;359;282;190;sigmoid;0.3600131
48;359;282;190;sigmoid;0.3600131
49;359;282;190;sigmoid;0.3600131
50;359;282;190;sigmoid;0.3600131
51;359;282;190;sigmoid;0.3600131
52;359;282;190;sigmoid;0.3600131
53;359;282;190;sigmoid;0.3600131
54;359;282;190;sigmoid;0.3600131
55;359;282;190;sigmoid;0.3600131
56;359;282;190;sigmoid;0.3600131
57;359;282;190;sigmoid;0.3600131
58;359;282;190;sigmoid;0.3600131
59;359;282;190;sigmoid;0.3600131
60;359;282;190;sigmoid;0.3600131
61;359;282;190;sigmoid;0.3600131
62;359;282;190;sigmoid;0.3600131
63;359;282;190;sigmoid;0.3600131
64;359;282;190;sigmoid;0.3600131
65;359;282;190;sigmoid;0.3600131
66;359;282;190;sigmoid;0.3600131
67;359;282;190;sigmoid;0.3600131
68;359;282;190;sigmoid;0.3600131
69;359;282;190;sigmoid;0.3600131
70;359;282;190;sigmoid;0.3600131
71;359;282;190;sigmoid;0.3600131
72;359;282;190;sigmoid;0.3600131
73;359;282;190;sigmoid;0.3600131
74;359;282;190;sigmoid;0.3600131
75;359;282;190;sigmoid;0.3600131
76;359;282;190;sigmoid;0.3600131
77;359;282;190;sigmoid;0.3600131
78;359;282;190;sigmoid;0.3600131
79;359;282;190;sigmoid;0.3600131
80;359;282;190;sigmoid;0.3600131
81;359;282;190;sigmoid;0.3600131
82;359;282;190;sigmoid;0.3600131
83;359;282;190;sigmoid;0.3600131
84;359;282;190;sigmoid;0.3600131
85;359;282;190;sigmoid;0.3600131
86;359;282;190;sigmoid;0.3600131
87;359;282;190;sigmoid;0.3600131
88;359;282;190;sigmoid;0.3600131
89;359;282;190;sigmoid;0.3600131
90;359;282;190;sigmoid;0.3600131
91;359;282;190;sigmoid;0.3600131
92;359;282;190;sigmoid;0.3600131
93;359;282;190;sigmoid;0.3600131
94;359;282;190;sigmoid;0.3600131
95;359;282;190;sigmoid;0.3600131
96;359;282;190;sigmoid;0.3600131
97;359;282;190;sigmoid;0.3600131
98;359;282;190;sigmoid;0.3600131
99;359;282;190;sigmoid;0.3600131
100;359;282;190;sigmoid;0.3600131
101;359;282;190;sigmoid;0.3600131
102;359;282;190;sigmoid;0.3600131
103;359;282;190;sigmoid;0.3600131
104;359;282;190;sigmoid;0.3600131
105;359;282;190;sigmoid;0.3600131
106;359;282;190;sigmoid;0.3600131
107;359;282;190;sigmoid;0.3600131
108;359;282;190;sigmoid;0.3600131
109;359;282;190;sigmoid;0.3600131
110;359;282;190;sigmoid;0.3600131
111;359;282;190;sigmoid;0.3600131
112;359;282;190;sigmoid;0.3600131
113;359;282;190;sigmoid;0.3600131
114;359;282;190;sigmoid;0.3600131
115;359;282;190;sigmoid;0.3600131
116;359;282;190;sigmoid;0.3600131
117;359;282;190;sigmoid;0.3600131
118;359;282;190;sigmoid;0.3600131
119;359;282;190;sigmoid;0.3600131
120;359;282;190;sigmoid;0.3600131
121;359;282;190;sigmoid;0.3600131
122;359;282;190;sigmoid;0.3600131
123;359;282;190;sigmoid;0.3600131
124;359;282;190;sigmoid;0.3600131
125;359;282;190;sigmoid;0.3600131
126;359;282;190;sigmoid;0.3600131
127;359;282;190;sigmoid;0.3600131
128;359;282;190;sigmoid;0.3600131
129;359;282;190;sigmoid;0.3600131
130;359;282;190;sigmoid;0.3600131
131;359;282;190;sigmoid;0.3600131
132;359;282;190;sigmoid;0.3600131
133;359;282;190;sigmoid;0.3600131
134;359;282;190;sigmoid;0.3600131
135;359;282;190;sigmoid;0.3600131
136;359;282;190;sigmoid;0.3600131
137;359;282;190;sigmoid;0.3600131
138;359;282;190;sigmoid;0.3600131
139;359;282;190;sigmoid;0.3600131
140;359;282;190;sigmoid;0.3600131
141;359;282;190;sigmoid;0.3600131
142;359;282;190;sigmoid;0.3600131
143;359;282;190;sigmoid;0.3600131
144;359;282;190;sigmoid;0.3600131
145;359;282;190;sigmoid;0.3600131
146;359;282;190;sigmoid;0.3600131
147;359;282;190;sigmoid;0.3600131
148;359;282;190;sigmoid;0.3600131
149;359;282;190;sigmoid;0.3600131
150;359;282;190;sigmoid;0.3600131
151;359;282;190;sigmoid;0.3600131
152;359;282;190;sigmoid;0.3600131
153;359;282;190;sigmoid;0.3600131
154;359;282;190;sigmoid;0.3600131
155;359;282;190;sigmoid;0.3600131
156;359;282;190;sigmoid;0.3600131
157;359;282;190;sigmoid;0.3600131
158;359;282;190;sigmoid;0.3600131
159;359;282;190;sigmoid;0.3600131
160;359;282;190;sigmoid;0.3600131
161;359;282;190;sigmoid;0.3600131
162;359;282;190;sigmoid;0.3600131
163;359;282;190;sigmoid;0.3600131
164;359;282;190;sigmoid;0.3600131
165;359;282;190;sigmoid;0.3600131
166;359;282;190;sigmoid;0.3600131
167;359;282;190;sigmoid;0.3600131
168;359;282;190;sigmoid;0.3600131
169;359;282;190;sigmoid;0.3600131
170;359;282;190;sigmoid;0.3600131
171;359;282;190;sigmoid;0.3600131
172;359;282;190;sigmoid;0.3600131
173;359;282;190;sigmoid;0.3600131
174;359;282;190;sigmoid;0.3600131
175;359;282;190;sigmoid;0.3600131
176;359;282;190;sigmoid;0.3600131
177;359;282;190;sigmoid;0.3600131
178;359;282;190;sigmoid;0.3600131
179;359;282;190;sigmoid;0.3600131
180;359;282;190;sigmoid;0.3600131
181;359;282;190;sigmoid;0.3600131
182;359;282;190;sigmoid;0.3600131
183;359;282;190;sigmoid;0.3600131
184;359;282;190;sigmoid;0.3600131
185;359;282;190;sigmoid;0.3600131
186;359;282;190;sigmoid;0.3600131
187;359;282;190;sigmoid;0.3600131
188;359;282;190;sigmoid;0.3600131
189;359;282;190;sigmoid;0.3600131
190;359;282;190;sigmoid;0.3600131
191;359;282;190;sigmoid;0.3600131
192;359;282;190;sigmoid;0.3600131
193;359;282;190;sigmoid;0.3600131
194;359;282;190;sigmoid;0.3600131
195;359;282;190;sigmoid;0.3600131
196;359;282;190;sigmoid;0.3600131
197;359;282;190;sigmoid;0.3600131
198;359;282;190;sigmoid;0.3600131
199;359;282;190;sigmoid;0.3600131
200;359;282;190;sigmoid;0.3600131
201;359;282;190;sigmoid;0.3600131
202;359;282;190;sigmoid;0.3600131
203;359;282;190;sigmoid;0.3600131
204;359;282;190;sigmoid;0.3600131
205;359;282;190;sigmoid;0.3600131
206;359;282;190;sigmoid;0.3600131
207;359;282;190;sigmoid;0.3600131
208;359;282;190;sigmoid;0.3600131
209;359;282;190;sigmoid;0.3600131
210;359;282;190;sigmoid;0.3600131
211;359;282;190;sigmoid;0.3600131
212;359;282;190;sigmoid;0.3600131
213;359;282;190;sigmoid;0.3600131
214;359;282;190;sigmoid;0.3600131
215;359;282;190;sigmoid;0.3600131
216;359;282;190;sigmoid;0.3600131
217;359;282;190;sigmoid;0.3600131
218;359;282;190;sigmoid;0.3600131
219;359;282;190;sigmoid;0.3600131
220;359;282;190;sigmoid;0.3600131
221;359;282;190;sigmoid;0.3600131
222;359;282;190;sigmoid;0.3600131
223;359;282;190;sigmoid;0.3600131
224;359;282;190;sigmoid;0.3600131
225;359;282;190;sigmoid;0.3600131
