;Units;Epochs;Batch Size;Activation;Fitness
0;219;223;247;softsign;0.7076404
1;346;243;171;softmax;0.45776498
2;187;184;27;sigmoid;0.39859784
3;322;350;273;sigmoid;0.35321411
4;322;350;273;sigmoid;0.35321411
5;322;350;273;sigmoid;0.35321411
6;322;350;273;sigmoid;0.35321411
7;322;350;273;sigmoid;0.35321411
8;322;350;273;sigmoid;0.35321411
9;322;350;273;sigmoid;0.35321411
10;322;350;273;sigmoid;0.35321411
11;322;350;273;sigmoid;0.35321411
12;322;350;273;sigmoid;0.35321411
13;322;350;273;sigmoid;0.35321411
14;322;350;273;sigmoid;0.35321411
15;322;350;273;sigmoid;0.35321411
16;322;350;273;sigmoid;0.35321411
17;322;350;273;sigmoid;0.35321411
18;322;350;273;sigmoid;0.35321411
19;322;350;273;sigmoid;0.35321411
20;322;350;273;sigmoid;0.35321411
21;322;350;273;sigmoid;0.35321411
22;322;350;273;sigmoid;0.35321411
23;322;350;273;sigmoid;0.35321411
24;322;350;273;sigmoid;0.35321411
25;322;350;273;sigmoid;0.35321411
26;322;350;273;sigmoid;0.35321411
27;322;350;273;sigmoid;0.35321411
28;322;350;273;sigmoid;0.35321411
29;322;350;273;sigmoid;0.35321411
30;322;350;273;sigmoid;0.35321411
31;322;350;273;sigmoid;0.35321411
32;322;350;273;sigmoid;0.35321411
33;322;350;273;sigmoid;0.35321411
34;322;350;273;sigmoid;0.35321411
35;322;350;273;sigmoid;0.35321411
36;322;350;273;sigmoid;0.35321411
37;322;350;273;sigmoid;0.35321411
38;322;350;273;sigmoid;0.35321411
39;322;350;273;sigmoid;0.35321411
40;322;350;273;sigmoid;0.35321411
41;322;350;273;sigmoid;0.35321411
42;322;350;273;sigmoid;0.35321411
43;322;350;273;sigmoid;0.35321411
44;322;350;273;sigmoid;0.35321411
45;322;350;273;sigmoid;0.35321411
46;322;350;273;sigmoid;0.35321411
47;322;350;273;sigmoid;0.35321411
48;322;350;273;sigmoid;0.35321411
49;322;350;273;sigmoid;0.35321411
50;322;350;273;sigmoid;0.35321411
51;322;350;273;sigmoid;0.35321411
52;322;350;273;sigmoid;0.35321411
53;322;350;273;sigmoid;0.35321411
54;322;350;273;sigmoid;0.35321411
55;322;350;273;sigmoid;0.35321411
56;322;350;273;sigmoid;0.35321411
57;322;350;273;sigmoid;0.35321411
58;322;350;273;sigmoid;0.35321411
59;322;350;273;sigmoid;0.35321411
60;322;350;273;sigmoid;0.35321411
61;322;350;273;sigmoid;0.35321411
62;322;350;273;sigmoid;0.35321411
63;322;350;273;sigmoid;0.35321411
