;Units;Epochs;Batch Size;Activation;Fitness
0;337;74;169;linear;1180.9562
1;167;82;318;softsign;0.68712056
2;167;82;318;softsign;0.68712056
3;167;82;318;softsign;0.68712056
4;379;292;196;softmax;0.4443621
5;379;292;196;softmax;0.4443621
6;379;292;196;softmax;0.4443621
7;379;292;196;softmax;0.4443621
8;379;292;196;softmax;0.4443621
9;379;292;196;softmax;0.4443621
10;373;230;83;sigmoid;0.3668144
11;373;230;83;sigmoid;0.3668144
12;373;230;83;sigmoid;0.3668144
13;373;230;83;sigmoid;0.3668144
14;373;230;83;sigmoid;0.3668144
15;373;230;83;sigmoid;0.3668144
16;373;230;83;sigmoid;0.3668144
17;373;230;83;sigmoid;0.3668144
18;373;230;83;sigmoid;0.3668144
19;373;230;83;sigmoid;0.3668144
20;373;230;83;sigmoid;0.3668144
21;373;230;83;sigmoid;0.3668144
22;373;230;83;sigmoid;0.3668144
23;373;230;83;sigmoid;0.3668144
24;373;230;83;sigmoid;0.3668144
25;373;230;83;sigmoid;0.3668144
26;373;230;83;sigmoid;0.3668144
27;373;230;83;sigmoid;0.3668144
28;373;230;83;sigmoid;0.3668144
29;373;230;83;sigmoid;0.3668144
30;373;230;83;sigmoid;0.3668144
31;373;230;83;sigmoid;0.3668144
32;373;230;83;sigmoid;0.3668144
33;373;230;83;sigmoid;0.3668144
34;373;230;83;sigmoid;0.3668144
35;373;230;83;sigmoid;0.3668144
36;373;230;83;sigmoid;0.3668144
37;373;230;83;sigmoid;0.3668144
38;373;230;83;sigmoid;0.3668144
39;373;230;83;sigmoid;0.3668144
40;373;230;83;sigmoid;0.3668144
41;373;230;83;sigmoid;0.3668144
42;373;230;83;sigmoid;0.3668144
43;373;230;83;sigmoid;0.3668144
44;373;230;83;sigmoid;0.3668144
45;373;230;83;sigmoid;0.3668144
46;373;230;83;sigmoid;0.3668144
47;373;230;83;sigmoid;0.3668144
48;373;230;83;sigmoid;0.3668144
49;373;230;83;sigmoid;0.3668144
50;373;230;83;sigmoid;0.3668144
51;373;230;83;sigmoid;0.3668144
52;373;230;83;sigmoid;0.3668144
53;373;230;83;sigmoid;0.3668144
54;373;230;83;sigmoid;0.3668144
55;373;230;83;sigmoid;0.3668144
56;373;230;83;sigmoid;0.3668144
57;373;230;83;sigmoid;0.3668144
58;373;230;83;sigmoid;0.3668144
59;373;230;83;sigmoid;0.3668144
60;373;230;83;sigmoid;0.3668144
61;373;230;83;sigmoid;0.3668144
62;373;230;83;sigmoid;0.3668144
63;373;230;83;sigmoid;0.3668144
64;373;230;83;sigmoid;0.3668144
65;373;230;83;sigmoid;0.3668144
66;373;230;83;sigmoid;0.3668144
67;373;230;83;sigmoid;0.3668144
68;373;230;83;sigmoid;0.3668144
69;373;230;83;sigmoid;0.3668144
70;338;137;31;sigmoid;0.35098216
71;338;137;31;sigmoid;0.35098216
72;338;137;31;sigmoid;0.35098216
73;338;137;31;sigmoid;0.35098216
74;338;137;31;sigmoid;0.35098216
75;338;137;31;sigmoid;0.35098216
76;338;137;31;sigmoid;0.35098216
77;338;137;31;sigmoid;0.35098216
78;338;137;31;sigmoid;0.35098216
79;338;137;31;sigmoid;0.35098216
80;338;137;31;sigmoid;0.35098216
81;338;137;31;sigmoid;0.35098216
82;338;137;31;sigmoid;0.35098216
83;338;137;31;sigmoid;0.35098216
84;338;137;31;sigmoid;0.35098216
85;338;137;31;sigmoid;0.35098216
86;338;137;31;sigmoid;0.35098216
87;338;137;31;sigmoid;0.35098216
88;338;137;31;sigmoid;0.35098216
