;Units;Epochs;Batch Size;Activation;Fitness
0;99;66;131;sigmoid;0.38122457
1;151;256;229;sigmoid;0.3553247
2;151;256;229;sigmoid;0.3553247
3;151;256;229;sigmoid;0.3553247
4;151;256;229;sigmoid;0.3553247
5;151;262;208;sigmoid;0.35403267
6;125;258;223;sigmoid;0.35398012
7;125;258;223;sigmoid;0.35398012
8;125;258;223;sigmoid;0.35398012
9;125;258;223;sigmoid;0.35398012
10;125;258;223;sigmoid;0.35398012
11;125;258;223;sigmoid;0.35398012
12;125;258;223;sigmoid;0.35398012
13;125;258;223;sigmoid;0.35398012
14;125;258;223;sigmoid;0.35398012
