;Units;Epochs;Batch Size;Activation;Fitness
0;236;300;93;sigmoid;0.38796732
1;123;96;245;sigmoid;0.37448514
2;335;134;162;sigmoid;0.3685782
3;335;134;162;sigmoid;0.3685782
4;229;206;187;sigmoid;0.36144292
5;229;206;187;sigmoid;0.36144292
6;229;206;187;sigmoid;0.36144292
7;229;206;187;sigmoid;0.36144292
8;229;206;187;sigmoid;0.36144292
9;211;208;189;sigmoid;0.3609954
10;211;208;189;sigmoid;0.3609954
11;211;208;189;sigmoid;0.3609954
12;211;208;189;sigmoid;0.3609954
13;211;212;194;sigmoid;0.3597861
14;211;212;194;sigmoid;0.3597861
