;Units;Epochs;Batch Size;Activation;Fitness
0;121;321;154;softmax;0.43606377
1;121;321;154;softmax;0.43606377
2;114;295;202;sigmoid;0.39162654
3;114;295;202;sigmoid;0.39162654
4;118;334;216;sigmoid;0.3616833
5;102;322;200;sigmoid;0.36138958
6;102;322;200;sigmoid;0.36138958
7;101;332;197;sigmoid;0.3576559
8;131;314;204;sigmoid;0.3570463
9;131;314;204;sigmoid;0.3570463
10;131;314;204;sigmoid;0.3570463
11;131;314;204;sigmoid;0.3570463
12;158;318;216;sigmoid;0.35109138
13;158;318;216;sigmoid;0.35109138
14;158;318;216;sigmoid;0.35109138
