;Units;Epochs;Batch Size;Activation;Fitness
0;229;352;399;linear;2198.4292
1;249;94;298;softmax;0.6104082
2;133;196;357;softmax;0.47231907
3;133;196;357;softmax;0.47231907
4;246;375;389;softmax;0.43727502
5;246;375;389;softmax;0.43727502
6;246;375;389;softmax;0.43727502
7;246;375;389;softmax;0.43727502
8;246;375;389;softmax;0.43727502
9;246;375;389;softmax;0.43727502
10;246;375;389;softmax;0.43727502
11;246;375;389;softmax;0.43727502
12;246;375;389;softmax;0.43727502
13;246;375;389;softmax;0.43727502
14;246;375;389;softmax;0.43727502
15;246;375;389;softmax;0.43727502
16;246;375;389;softmax;0.43727502
17;246;375;389;softmax;0.43727502
18;246;375;389;softmax;0.43727502
19;246;375;389;softmax;0.43727502
20;246;375;389;softmax;0.43727502
21;246;375;389;softmax;0.43727502
22;246;375;389;softmax;0.43727502
23;246;375;389;softmax;0.43727502
24;246;375;389;softmax;0.43727502
25;246;375;389;softmax;0.43727502
26;246;375;389;softmax;0.43727502
27;246;375;389;softmax;0.43727502
28;246;375;389;softmax;0.43727502
29;246;375;389;softmax;0.43727502
30;246;375;389;softmax;0.43727502
31;246;375;389;softmax;0.43727502
32;246;375;389;softmax;0.43727502
33;246;375;389;softmax;0.43727502
34;303;231;320;sigmoid;0.4112245
35;303;231;320;sigmoid;0.4112245
36;322;250;233;sigmoid;0.363687
37;322;250;233;sigmoid;0.363687
38;322;250;233;sigmoid;0.363687
39;322;250;233;sigmoid;0.363687
40;322;250;233;sigmoid;0.363687
41;322;250;233;sigmoid;0.363687
42;322;250;233;sigmoid;0.363687
43;322;250;233;sigmoid;0.363687
44;322;250;233;sigmoid;0.363687
45;322;250;233;sigmoid;0.363687
46;322;250;233;sigmoid;0.363687
47;322;250;233;sigmoid;0.363687
48;322;250;233;sigmoid;0.363687
49;322;250;233;sigmoid;0.363687
50;322;250;233;sigmoid;0.363687
51;322;250;233;sigmoid;0.363687
52;322;250;233;sigmoid;0.363687
53;322;250;233;sigmoid;0.363687
54;368;281;81;sigmoid;0.36293092
55;368;281;81;sigmoid;0.36293092
56;368;281;81;sigmoid;0.36293092
57;368;281;81;sigmoid;0.36293092
58;368;281;81;sigmoid;0.36293092
59;368;281;81;sigmoid;0.36293092
60;368;281;81;sigmoid;0.36293092
61;368;281;81;sigmoid;0.36293092
62;368;281;81;sigmoid;0.36293092
63;368;281;81;sigmoid;0.36293092
64;368;281;81;sigmoid;0.36293092
65;368;281;81;sigmoid;0.36293092
66;368;281;81;sigmoid;0.36293092
67;368;281;81;sigmoid;0.36293092
68;368;281;81;sigmoid;0.36293092
69;368;281;81;sigmoid;0.36293092
70;368;281;81;sigmoid;0.36293092
71;368;281;81;sigmoid;0.36293092
72;368;281;81;sigmoid;0.36293092
73;368;281;81;sigmoid;0.36293092
74;368;281;81;sigmoid;0.36293092
75;368;281;81;sigmoid;0.36293092
76;368;281;81;sigmoid;0.36293092
77;368;281;81;sigmoid;0.36293092
78;368;281;81;sigmoid;0.36293092
79;368;281;81;sigmoid;0.36293092
80;368;281;81;sigmoid;0.36293092
81;368;281;81;sigmoid;0.36293092
82;364;197;32;sigmoid;0.3544498
83;364;197;32;sigmoid;0.3544498
84;364;197;32;sigmoid;0.3544498
85;364;197;32;sigmoid;0.3544498
