;Strong_predictor;Weight_g;Fitness
0;ESN;-0.7080000000000322;0.2711599572045235
1;ESN;-0.7080000000000322;0.2711599572045235
2;ESN;-0.7080000000000322;0.2711599572045235
3;ESN;-0.7080000000000322;0.2711599572045235
4;ESN;-0.9880000000000013;0.2682515481837887
5;ESN;-0.9880000000000013;0.2682515481837887
6;ESN;-0.9880000000000013;0.2682515481837887
7;ESN;-0.9880000000000013;0.2682515481837887
8;ESN;-0.9880000000000013;0.2682515481837887
9;ESN;-0.9880000000000013;0.2682515481837887
10;ESN;-0.9880000000000013;0.2682515481837887
11;ESN;-0.9880000000000013;0.2682515481837887
12;ESN;-0.9880000000000013;0.2682515481837887
13;ESN;-0.9880000000000013;0.2682515481837887
14;ESN;-0.9880000000000013;0.2682515481837887
15;ESN;-0.9880000000000013;0.2682515481837887
16;ESN;-0.9880000000000013;0.2682515481837887
17;ESN;-0.9880000000000013;0.2682515481837887
18;ESN;-0.9880000000000013;0.2682515481837887
19;ESN;-0.9880000000000013;0.2682515481837887
20;ESN;-0.9880000000000013;0.2682515481837887
21;ESN;-0.9880000000000013;0.2682515481837887
22;ESN;-0.9880000000000013;0.2682515481837887
23;ESN;-0.9880000000000013;0.2682515481837887
24;ESN;-0.9880000000000013;0.2682515481837887
25;ESN;-0.9880000000000013;0.2682515481837887
26;ESN;-0.9880000000000013;0.2682515481837887
27;ESN;-0.9880000000000013;0.2682515481837887
28;ESN;-0.9880000000000013;0.2682515481837887
29;ESN;-0.9880000000000013;0.2682515481837887
30;ESN;-0.9880000000000013;0.2682515481837887
31;ESN;-0.9880000000000013;0.2682515481837887
32;ESN;-0.9880000000000013;0.2682515481837887
33;ESN;-0.9880000000000013;0.2682515481837887
34;ESN;-0.9880000000000013;0.2682515481837887
35;ESN;-0.9880000000000013;0.2682515481837887
36;ESN;-0.9880000000000013;0.2682515481837887
37;ESN;-0.9880000000000013;0.2682515481837887
38;ESN;-0.9880000000000013;0.2682515481837887
39;ESN;-0.9880000000000013;0.2682515481837887
40;ESN;-0.9880000000000013;0.2682515481837887
41;ESN;-0.9880000000000013;0.2682515481837887
42;ESN;-0.9880000000000013;0.2682515481837887
43;ESN;-0.9880000000000013;0.2682515481837887
44;ESN;-0.9880000000000013;0.2682515481837887
45;ESN;-0.9880000000000013;0.2682515481837887
46;ESN;-0.9880000000000013;0.2682515481837887
47;ESN;-0.9880000000000013;0.2682515481837887
48;ESN;-0.9880000000000013;0.2682515481837887
49;ESN;-0.9880000000000013;0.2682515481837887
50;ESN;-0.9880000000000013;0.2682515481837887
51;ESN;-0.9880000000000013;0.2682515481837887
52;ESN;-0.9880000000000013;0.2682515481837887
53;ESN;-0.9880000000000013;0.2682515481837887
54;ESN;-0.9880000000000013;0.2682515481837887
55;ESN;-0.9880000000000013;0.2682515481837887
56;ESN;-0.9880000000000013;0.2682515481837887
57;ESN;-0.9880000000000013;0.2682515481837887
58;ESN;-0.9880000000000013;0.2682515481837887
59;ESN;-0.9880000000000013;0.2682515481837887
60;ESN;-0.9880000000000013;0.2682515481837887
61;ESN;-0.9880000000000013;0.2682515481837887
62;ESN;-0.9880000000000013;0.2682515481837887
63;ESN;-0.9880000000000013;0.2682515481837887
64;ESN;-0.9880000000000013;0.2682515481837887
65;ESN;-0.9880000000000013;0.2682515481837887
66;ESN;-0.9880000000000013;0.2682515481837887
67;ESN;-0.9880000000000013;0.2682515481837887
68;ESN;-0.9880000000000013;0.2682515481837887
69;ESN;-0.9880000000000013;0.2682515481837887
70;ESN;-0.9880000000000013;0.2682515481837887
71;ESN;-0.9880000000000013;0.2682515481837887
72;ESN;-0.9880000000000013;0.2682515481837887
73;ESN;-0.9880000000000013;0.2682515481837887
74;ESN;-0.9880000000000013;0.2682515481837887
75;ESN;-0.9880000000000013;0.2682515481837887
76;ESN;-0.9880000000000013;0.2682515481837887
77;ESN;-0.9880000000000013;0.2682515481837887
78;ESN;-0.9880000000000013;0.2682515481837887
79;ESN;-0.9880000000000013;0.2682515481837887
80;ESN;-0.9880000000000013;0.2682515481837887
81;ESN;-0.9880000000000013;0.2682515481837887
82;ESN;-0.9880000000000013;0.2682515481837887
83;ESN;-0.9880000000000013;0.2682515481837887
84;ESN;-0.9880000000000013;0.2682515481837887
85;ESN;-0.9880000000000013;0.2682515481837887
86;ESN;-0.9880000000000013;0.2682515481837887
87;ESN;-0.9880000000000013;0.2682515481837887
88;ESN;-0.9880000000000013;0.2682515481837887
89;ESN;-0.9880000000000013;0.2682515481837887
90;ESN;-0.9880000000000013;0.2682515481837887
91;ESN;-0.9880000000000013;0.2682515481837887
92;ESN;-0.9880000000000013;0.2682515481837887
93;ESN;-0.9880000000000013;0.2682515481837887
94;ESN;-0.9880000000000013;0.2682515481837887
95;ESN;-0.9880000000000013;0.2682515481837887
96;ESN;-0.9880000000000013;0.2682515481837887
97;ESN;-0.9880000000000013;0.2682515481837887
98;ESN;-0.9880000000000013;0.2682515481837887
99;ESN;-0.9880000000000013;0.2682515481837887
