;Strong_predictor;Weight_g;Fitness
0;ESN;-0.7080000000000322;0.21429667277963962
1;ESN;-0.7080000000000322;0.21429667277963962
2;ESN;-0.7080000000000322;0.21429667277963962
3;ESN;-0.7080000000000322;0.21429667277963962
4;ESN;-0.9880000000000013;0.20859674453656843
5;ESN;-0.9880000000000013;0.20859674453656843
6;ESN;-0.9880000000000013;0.20859674453656843
7;ESN;-0.9880000000000013;0.20859674453656843
8;ESN;-0.9880000000000013;0.20859674453656843
9;ESN;-0.9880000000000013;0.20859674453656843
10;ESN;-0.9880000000000013;0.20859674453656843
11;ESN;-0.9880000000000013;0.20859674453656843
12;ESN;-0.9880000000000013;0.20859674453656843
13;ESN;-0.9880000000000013;0.20859674453656843
14;ESN;-0.9880000000000013;0.20859674453656843
15;ESN;-0.9880000000000013;0.20859674453656843
16;ESN;-0.9880000000000013;0.20859674453656843
17;ESN;-0.9880000000000013;0.20859674453656843
18;ESN;-0.9880000000000013;0.20859674453656843
19;ESN;-0.9880000000000013;0.20859674453656843
20;ESN;-0.9880000000000013;0.20859674453656843
21;ESN;-0.9880000000000013;0.20859674453656843
22;ESN;-0.9880000000000013;0.20859674453656843
23;ESN;-0.9880000000000013;0.20859674453656843
24;ESN;-0.9880000000000013;0.20859674453656843
25;ESN;-0.9880000000000013;0.20859674453656843
26;ESN;-0.9880000000000013;0.20859674453656843
27;ESN;-0.9880000000000013;0.20859674453656843
28;ESN;-0.9880000000000013;0.20859674453656843
29;ESN;-0.9880000000000013;0.20859674453656843
30;ESN;-0.9880000000000013;0.20859674453656843
31;ESN;-0.9880000000000013;0.20859674453656843
32;ESN;-0.9880000000000013;0.20859674453656843
33;ESN;-0.9880000000000013;0.20859674453656843
34;ESN;-0.9880000000000013;0.20859674453656843
35;ESN;-0.9880000000000013;0.20859674453656843
36;ESN;-0.9880000000000013;0.20859674453656843
37;ESN;-0.9880000000000013;0.20859674453656843
38;ESN;-0.9880000000000013;0.20859674453656843
39;ESN;-0.9880000000000013;0.20859674453656843
40;ESN;-0.9880000000000013;0.20859674453656843
41;ESN;-0.9880000000000013;0.20859674453656843
42;ESN;-0.9880000000000013;0.20859674453656843
43;ESN;-0.9880000000000013;0.20859674453656843
44;ESN;-0.9880000000000013;0.20859674453656843
45;ESN;-0.9880000000000013;0.20859674453656843
46;ESN;-0.9880000000000013;0.20859674453656843
47;ESN;-0.9880000000000013;0.20859674453656843
48;ESN;-0.9880000000000013;0.20859674453656843
49;ESN;-0.9880000000000013;0.20859674453656843
50;ESN;-0.9880000000000013;0.20859674453656843
51;ESN;-0.9880000000000013;0.20859674453656843
52;ESN;-0.9880000000000013;0.20859674453656843
53;ESN;-0.9880000000000013;0.20859674453656843
54;ESN;-0.9880000000000013;0.20859674453656843
55;ESN;-0.9880000000000013;0.20859674453656843
56;ESN;-0.9880000000000013;0.20859674453656843
57;ESN;-0.9880000000000013;0.20859674453656843
58;ESN;-0.9880000000000013;0.20859674453656843
59;ESN;-0.9880000000000013;0.20859674453656843
60;ESN;-0.9880000000000013;0.20859674453656843
61;ESN;-0.9880000000000013;0.20859674453656843
62;ESN;-0.9880000000000013;0.20859674453656843
63;ESN;-0.9880000000000013;0.20859674453656843
64;ESN;-0.9880000000000013;0.20859674453656843
65;ESN;-0.9880000000000013;0.20859674453656843
66;ESN;-0.9880000000000013;0.20859674453656843
67;ESN;-0.9880000000000013;0.20859674453656843
68;ESN;-0.9880000000000013;0.20859674453656843
69;ESN;-0.9880000000000013;0.20859674453656843
70;ESN;-0.9880000000000013;0.20859674453656843
71;ESN;-0.9880000000000013;0.20859674453656843
72;ESN;-0.9880000000000013;0.20859674453656843
73;ESN;-0.9880000000000013;0.20859674453656843
74;ESN;-0.9880000000000013;0.20859674453656843
75;ESN;-0.9880000000000013;0.20859674453656843
76;ESN;-0.9880000000000013;0.20859674453656843
77;ESN;-0.9880000000000013;0.20859674453656843
78;ESN;-0.9880000000000013;0.20859674453656843
79;ESN;-0.9880000000000013;0.20859674453656843
80;ESN;-0.9880000000000013;0.20859674453656843
81;ESN;-0.9880000000000013;0.20859674453656843
82;ESN;-0.9880000000000013;0.20859674453656843
83;ESN;-0.9880000000000013;0.20859674453656843
84;ESN;-0.9880000000000013;0.20859674453656843
85;ESN;-0.9880000000000013;0.20859674453656843
86;ESN;-0.9880000000000013;0.20859674453656843
87;ESN;-0.9880000000000013;0.20859674453656843
88;ESN;-0.9880000000000013;0.20859674453656843
89;ESN;-0.9880000000000013;0.20859674453656843
90;ESN;-0.9880000000000013;0.20859674453656843
91;ESN;-0.9880000000000013;0.20859674453656843
92;ESN;-0.9880000000000013;0.20859674453656843
93;ESN;-0.9880000000000013;0.20859674453656843
94;ESN;-0.9880000000000013;0.20859674453656843
95;ESN;-0.9880000000000013;0.20859674453656843
96;ESN;-0.9880000000000013;0.20859674453656843
97;ESN;-0.9880000000000013;0.20859674453656843
98;ESN;-0.9880000000000013;0.20859674453656843
99;ESN;-0.9880000000000013;0.20859674453656843
