;Hidden Layers;Alpha;Activation;Fitness
0;384;0.1769011730352581;relu;-0.6000000000000001
1;384;0.1769011730352581;relu;-0.6000000000000001
2;384;0.1769011730352581;relu;-0.6000000000000001
3;384;0.1769011730352581;relu;-0.6000000000000001
4;384;0.1769011730352581;relu;-0.6000000000000001
5;382;0.06972092182489734;relu;-0.625
6;382;0.06972092182489734;relu;-0.625
7;313;0.2783662052164292;relu;-0.675
8;313;0.2783662052164292;relu;-0.675
9;313;0.2783662052164292;relu;-0.675
10;313;0.2783662052164292;relu;-0.675
11;313;0.2783662052164292;relu;-0.675
12;313;0.2783662052164292;relu;-0.675
13;313;0.2783662052164292;relu;-0.675
14;313;0.2783662052164292;relu;-0.675
