;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;153;139;gbtree;0.9048;0.8687;-0.6000000000000001
1;153;139;gbtree;0.9048;0.8687;-0.6000000000000001
2;153;139;gbtree;0.9048;0.8687;-0.6000000000000001
3;153;139;gbtree;0.9048;0.8687;-0.6000000000000001
4;153;139;gbtree;0.9048;0.8687;-0.6000000000000001
5;154;168;gbtree;0.5728;0.7401;-0.625
6;154;168;gbtree;0.5728;0.7401;-0.625
7;154;168;gbtree;0.5728;0.7401;-0.625
8;154;168;gbtree;0.5728;0.7401;-0.625
9;154;168;gbtree;0.5728;0.7401;-0.625
10;154;168;gbtree;0.5728;0.7401;-0.625
11;154;168;gbtree;0.5728;0.7401;-0.625
12;154;168;gbtree;0.5728;0.7401;-0.625
13;154;168;gbtree;0.5728;0.7401;-0.625
14;154;168;gbtree;0.5728;0.7401;-0.625
