;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;219.0;223.0;31.0;47.0;-0.25
1;136.0;269.0;48.0;44.0;-0.275
2;136.0;269.0;48.0;44.0;-0.275
3;136.0;269.0;48.0;44.0;-0.275
4;136.0;269.0;48.0;44.0;-0.275
5;350.0;273.0;24.0;13.0;-0.475
6;350.0;273.0;24.0;13.0;-0.475
7;350.0;273.0;24.0;13.0;-0.475
8;350.0;273.0;24.0;13.0;-0.475
9;350.0;273.0;24.0;13.0;-0.475
10;350.0;273.0;24.0;13.0;-0.475
11;350.0;273.0;24.0;13.0;-0.475
12;350.0;273.0;24.0;13.0;-0.475
13;350.0;273.0;24.0;13.0;-0.475
14;350.0;273.0;24.0;13.0;-0.475
15;350.0;273.0;24.0;13.0;-0.475
16;350.0;273.0;24.0;13.0;-0.475
17;350.0;273.0;24.0;13.0;-0.475
18;350.0;273.0;24.0;13.0;-0.475
19;350.0;273.0;24.0;13.0;-0.475
20;350.0;273.0;24.0;13.0;-0.475
21;350.0;273.0;24.0;13.0;-0.475
22;350.0;273.0;24.0;13.0;-0.475
23;285.0;160.0;25.0;5.0;-0.5
24;285.0;160.0;25.0;5.0;-0.5
25;285.0;160.0;25.0;5.0;-0.5
26;285.0;160.0;25.0;5.0;-0.5
27;285.0;160.0;25.0;5.0;-0.5
28;285.0;160.0;25.0;5.0;-0.5
29;285.0;160.0;25.0;5.0;-0.5
30;285.0;160.0;25.0;5.0;-0.5
31;285.0;160.0;25.0;5.0;-0.5
32;285.0;160.0;25.0;5.0;-0.5
33;285.0;160.0;25.0;5.0;-0.5
34;285.0;160.0;25.0;5.0;-0.5
35;285.0;160.0;25.0;5.0;-0.5
36;285.0;160.0;25.0;5.0;-0.5
37;213.0;274.0;12.0;5.0;-0.525
38;213.0;274.0;12.0;5.0;-0.525
39;213.0;274.0;12.0;5.0;-0.525
40;213.0;274.0;12.0;5.0;-0.525
41;213.0;274.0;12.0;5.0;-0.525
42;213.0;274.0;12.0;5.0;-0.525
43;213.0;274.0;12.0;5.0;-0.525
44;213.0;274.0;12.0;5.0;-0.525
45;213.0;274.0;12.0;5.0;-0.525
46;213.0;274.0;12.0;5.0;-0.525
47;213.0;274.0;12.0;5.0;-0.525
48;213.0;274.0;12.0;5.0;-0.525
49;213.0;274.0;12.0;5.0;-0.525
50;213.0;274.0;12.0;5.0;-0.525
51;395.0;38.0;4.0;3.0;-0.55
52;395.0;38.0;4.0;3.0;-0.55
53;395.0;38.0;4.0;3.0;-0.55
54;395.0;38.0;4.0;2.0;-0.6000000000000001
55;395.0;38.0;4.0;2.0;-0.6000000000000001
56;395.0;38.0;4.0;2.0;-0.6000000000000001
57;395.0;38.0;4.0;2.0;-0.6000000000000001
58;395.0;38.0;4.0;2.0;-0.6000000000000001
